semantic_id	authority_id	encoding_id	operands	explicit_reads	explicit_writes	implicit_reads	implicit_writes	ties	destructive_uses	early_clobbers	fixed_roles	overlap_restrictions	register_views	arrangements	lists_lanes	target_owned_operands	memory_kind	memory_range	memory_alignment	addressing	writeback	tag_access	gather_scatter_first_fault	atomicity	exclusives	ordering	progress	control_flow	stack_behavior	architecture	features	execution_level	security_virtualization	streaming_state	other_state_gates	effects	authority_requirements	determinism	faults	target_defined	deprecation
a64:semantic:instruction_form:casa-c32-comswap:a458ae5ea5b32f0f	a64:instruction_form:casa-c32-comswap:a458ae5ea5b32f0f	a64:encoding:casa-c32-comswap:a458ae5ea5b32f0f	rs_expected:gpr32|rt_desired:gpr32|rn:address	rs_expected|rt_desired|rn	rs_expected	translation_regime|memory_attributes	none	rs_expected=read_write	rs_expected	none	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-with-conditional-write	read=4;write_if_equal=4;write_otherwise=0	required=4;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-compare-exchange:4-byte-range	none	success=acquire;failure=acquire	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:casa-c64-comswap:561b36bd9514f6ed	a64:instruction_form:casa-c64-comswap:561b36bd9514f6ed	a64:encoding:casa-c64-comswap:561b36bd9514f6ed	rs_expected:gpr64|rt_desired:gpr64|rn:address	rs_expected|rt_desired|rn	rs_expected	translation_regime|memory_attributes	none	rs_expected=read_write	rs_expected	none	rn=xn_or_sp;rn31=sp;rs_expected=xt_or_xzr;rs_expected31=constant_zero_then_discarded_write_to_xzr;rt_desired=xt_or_xzr;rt_desired31=constant_zero_from_xzr	none	xN|xzr|address64|sp	none	none	sp|xzr	normal:atomic-capable:read-with-conditional-write	read=8;write_if_equal=8;write_otherwise=0	required=8;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-compare-exchange:8-byte-range	none	success=acquire;failure=acquire	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:casab-c32-comswap:118256e8cc978ced	a64:instruction_form:casab-c32-comswap:118256e8cc978ced	a64:encoding:casab-c32-comswap:118256e8cc978ced	rs_expected:gpr32|rt_desired:gpr32|rn:address	rs_expected|rt_desired|rn	rs_expected	translation_regime|memory_attributes	none	rs_expected=read_write	rs_expected	none	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-with-conditional-write	read=1;write_if_equal=1;write_otherwise=0	required=1;natural=1;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-compare-exchange:1-byte-range	none	success=acquire;failure=acquire	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:casah-c32-comswap:6fc6f2a2263f3447	a64:instruction_form:casah-c32-comswap:6fc6f2a2263f3447	a64:encoding:casah-c32-comswap:6fc6f2a2263f3447	rs_expected:gpr32|rt_desired:gpr32|rn:address	rs_expected|rt_desired|rn	rs_expected	translation_regime|memory_attributes	none	rs_expected=read_write	rs_expected	none	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-with-conditional-write	read=2;write_if_equal=2;write_otherwise=0	required=2;natural=2;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-compare-exchange:2-byte-range	none	success=acquire;failure=acquire	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:casal-c32-comswap:0fd70a6503bee620	a64:instruction_form:casal-c32-comswap:0fd70a6503bee620	a64:encoding:casal-c32-comswap:0fd70a6503bee620	rs_expected:gpr32|rt_desired:gpr32|rn:address	rs_expected|rt_desired|rn	rs_expected	translation_regime|memory_attributes	none	rs_expected=read_write	rs_expected	none	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-with-conditional-write	read=4;write_if_equal=4;write_otherwise=0	required=4;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-compare-exchange:4-byte-range	none	success=acqrel;failure=acquire	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:casal-c64-comswap:3ea10d6e68e05b4e	a64:instruction_form:casal-c64-comswap:3ea10d6e68e05b4e	a64:encoding:casal-c64-comswap:3ea10d6e68e05b4e	rs_expected:gpr64|rt_desired:gpr64|rn:address	rs_expected|rt_desired|rn	rs_expected	translation_regime|memory_attributes	none	rs_expected=read_write	rs_expected	none	rn=xn_or_sp;rn31=sp;rs_expected=xt_or_xzr;rs_expected31=constant_zero_then_discarded_write_to_xzr;rt_desired=xt_or_xzr;rt_desired31=constant_zero_from_xzr	none	xN|xzr|address64|sp	none	none	sp|xzr	normal:atomic-capable:read-with-conditional-write	read=8;write_if_equal=8;write_otherwise=0	required=8;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-compare-exchange:8-byte-range	none	success=acqrel;failure=acquire	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:casalb-c32-comswap:2ab36053205c5d88	a64:instruction_form:casalb-c32-comswap:2ab36053205c5d88	a64:encoding:casalb-c32-comswap:2ab36053205c5d88	rs_expected:gpr32|rt_desired:gpr32|rn:address	rs_expected|rt_desired|rn	rs_expected	translation_regime|memory_attributes	none	rs_expected=read_write	rs_expected	none	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-with-conditional-write	read=1;write_if_equal=1;write_otherwise=0	required=1;natural=1;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-compare-exchange:1-byte-range	none	success=acqrel;failure=acquire	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:casalh-c32-comswap:7165bde8cf2aa30a	a64:instruction_form:casalh-c32-comswap:7165bde8cf2aa30a	a64:encoding:casalh-c32-comswap:7165bde8cf2aa30a	rs_expected:gpr32|rt_desired:gpr32|rn:address	rs_expected|rt_desired|rn	rs_expected	translation_regime|memory_attributes	none	rs_expected=read_write	rs_expected	none	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-with-conditional-write	read=2;write_if_equal=2;write_otherwise=0	required=2;natural=2;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-compare-exchange:2-byte-range	none	success=acqrel;failure=acquire	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:casb-c32-comswap:d4cb47454f670726	a64:instruction_form:casb-c32-comswap:d4cb47454f670726	a64:encoding:casb-c32-comswap:d4cb47454f670726	rs_expected:gpr32|rt_desired:gpr32|rn:address	rs_expected|rt_desired|rn	rs_expected	translation_regime|memory_attributes	none	rs_expected=read_write	rs_expected	none	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-with-conditional-write	read=1;write_if_equal=1;write_otherwise=0	required=1;natural=1;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-compare-exchange:1-byte-range	none	success=relaxed;failure=relaxed	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:cash-c32-comswap:3da7ce9e43d1eb51	a64:instruction_form:cash-c32-comswap:3da7ce9e43d1eb51	a64:encoding:cash-c32-comswap:3da7ce9e43d1eb51	rs_expected:gpr32|rt_desired:gpr32|rn:address	rs_expected|rt_desired|rn	rs_expected	translation_regime|memory_attributes	none	rs_expected=read_write	rs_expected	none	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-with-conditional-write	read=2;write_if_equal=2;write_otherwise=0	required=2;natural=2;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-compare-exchange:2-byte-range	none	success=relaxed;failure=relaxed	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:casl-c32-comswap:a6faa83815ab72f6	a64:instruction_form:casl-c32-comswap:a6faa83815ab72f6	a64:encoding:casl-c32-comswap:a6faa83815ab72f6	rs_expected:gpr32|rt_desired:gpr32|rn:address	rs_expected|rt_desired|rn	rs_expected	translation_regime|memory_attributes	none	rs_expected=read_write	rs_expected	none	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-with-conditional-write	read=4;write_if_equal=4;write_otherwise=0	required=4;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-compare-exchange:4-byte-range	none	success=release;failure=relaxed	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:casl-c64-comswap:0a370b9fa283b14b	a64:instruction_form:casl-c64-comswap:0a370b9fa283b14b	a64:encoding:casl-c64-comswap:0a370b9fa283b14b	rs_expected:gpr64|rt_desired:gpr64|rn:address	rs_expected|rt_desired|rn	rs_expected	translation_regime|memory_attributes	none	rs_expected=read_write	rs_expected	none	rn=xn_or_sp;rn31=sp;rs_expected=xt_or_xzr;rs_expected31=constant_zero_then_discarded_write_to_xzr;rt_desired=xt_or_xzr;rt_desired31=constant_zero_from_xzr	none	xN|xzr|address64|sp	none	none	sp|xzr	normal:atomic-capable:read-with-conditional-write	read=8;write_if_equal=8;write_otherwise=0	required=8;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-compare-exchange:8-byte-range	none	success=release;failure=relaxed	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:caslb-c32-comswap:b3f3ba128d721923	a64:instruction_form:caslb-c32-comswap:b3f3ba128d721923	a64:encoding:caslb-c32-comswap:b3f3ba128d721923	rs_expected:gpr32|rt_desired:gpr32|rn:address	rs_expected|rt_desired|rn	rs_expected	translation_regime|memory_attributes	none	rs_expected=read_write	rs_expected	none	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-with-conditional-write	read=1;write_if_equal=1;write_otherwise=0	required=1;natural=1;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-compare-exchange:1-byte-range	none	success=release;failure=relaxed	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:caslh-c32-comswap:2ee91258c6a56e5c	a64:instruction_form:caslh-c32-comswap:2ee91258c6a56e5c	a64:encoding:caslh-c32-comswap:2ee91258c6a56e5c	rs_expected:gpr32|rt_desired:gpr32|rn:address	rs_expected|rt_desired|rn	rs_expected	translation_regime|memory_attributes	none	rs_expected=read_write	rs_expected	none	rn=xn_or_sp;rn31=sp;rs_expected=wt_or_wzr;rs_expected31=constant_zero_then_discarded_write_to_wzr;rt_desired=wt_or_wzr;rt_desired31=constant_zero_from_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-with-conditional-write	read=2;write_if_equal=2;write_otherwise=0	required=2;natural=2;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-compare-exchange:2-byte-range	none	success=release;failure=relaxed	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:cbnz-32-compbranch:37e065a7a7bf0551	a64:instruction_form:cbnz-32-compbranch:37e065a7a7bf0551	a64:encoding:cbnz-32-compbranch:37e065a7a7bf0551	rt:gpr32_or_wzr|target:compare_branch19	rt	none	none	pc	none	none	none	rt31=constant_zero_from_wzr	none	wN|wzr	none	none	target:compare_branch19|wzr	none	0	1	none	none	none	none	none	none	none	immediate	conditional_branch	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:invalid_instruction_address_if_taken	none	removed_if_authority_deprecates
a64:semantic:instruction_form:cbnz-64-compbranch:13adb93cacfe9721	a64:instruction_form:cbnz-64-compbranch:13adb93cacfe9721	a64:encoding:cbnz-64-compbranch:13adb93cacfe9721	rt:gpr64_or_xzr|target:compare_branch19	rt	none	none	pc	none	none	none	rt31=constant_zero_from_xzr	none	xN|xzr	none	none	target:compare_branch19|xzr	none	0	1	none	none	none	none	none	none	none	immediate	conditional_branch	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:invalid_instruction_address_if_taken	none	removed_if_authority_deprecates
a64:semantic:instruction_form:cbz-32-compbranch:53d5659548ca8edd	a64:instruction_form:cbz-32-compbranch:53d5659548ca8edd	a64:encoding:cbz-32-compbranch:53d5659548ca8edd	rt:gpr32_or_wzr|target:compare_branch19	rt	none	none	pc	none	none	none	rt31=constant_zero_from_wzr	none	wN|wzr	none	none	target:compare_branch19|wzr	none	0	1	none	none	none	none	none	none	none	immediate	conditional_branch	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:invalid_instruction_address_if_taken	none	removed_if_authority_deprecates
a64:semantic:instruction_form:cbz-64-compbranch:c116d03963d59c2d	a64:instruction_form:cbz-64-compbranch:c116d03963d59c2d	a64:encoding:cbz-64-compbranch:c116d03963d59c2d	rt:gpr64_or_xzr|target:compare_branch19	rt	none	none	pc	none	none	none	rt31=constant_zero_from_xzr	none	xN|xzr	none	none	target:compare_branch19|xzr	none	0	1	none	none	none	none	none	none	none	immediate	conditional_branch	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:invalid_instruction_address_if_taken	none	removed_if_authority_deprecates
a64:semantic:instruction_form:clrex-bn-barriers:a23603e1a93dc2db	a64:instruction_form:clrex-bn-barriers:a23603e1a93dc2db	a64:encoding:clrex-bn-barriers:a23603e1a93dc2db	none	none	none	none	exclusive_monitors	none	none	none	none	none	none	none	none	none	none	0	1	none	none	none	none	none	none	none	exclusive_state_clear	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	atomic	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:clz-32-dp-1src:65ed1bfc367dab6f	a64:instruction_form:clz-32-dp-1src:65ed1bfc367dab6f	a64:encoding:clz-32-dp-1src:65ed1bfc367dab6f	rd:gpr32|rn:gpr32	rn	rd	none	none	none	none	none	none	none	wN	none	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:clz-64-dp-1src:51a05266584adeb0	a64:instruction_form:clz-64-dp-1src:51a05266584adeb0	a64:encoding:clz-64-dp-1src:51a05266584adeb0	rd:gpr64|rn:gpr64	rn	rd	none	none	none	none	none	none	none	xN	none	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:csel-64-condsel:b6e6eb2901948d15	a64:instruction_form:csel-64-condsel:b6e6eb2901948d15	a64:encoding:csel-64-condsel:b6e6eb2901948d15	rd:gpr64|rn:gpr64|rm:gpr64|condition:nzcv	rn|rm	rd	NZCV	none	none	none	none	none	none	xN	none	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:csinc-32-condsel:380b2b705a0392f1	a64:instruction_form:csinc-32-condsel:380b2b705a0392f1	a64:encoding:csinc-32-condsel:380b2b705a0392f1	rd:gpr32|rn:gpr32|rm:gpr32|condition:nzcv	rn|rm	rd	NZCV	none	none	none	none	none	none	wN	none	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:csinc-64-condsel:321b41e4da903284	a64:instruction_form:csinc-64-condsel:321b41e4da903284	a64:encoding:csinc-64-condsel:321b41e4da903284	rd:gpr64|rn:gpr64|rm:gpr64|condition:nzcv	rn|rm	rd	NZCV	none	none	none	none	none	none	xN	none	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:dmb-bo-barriers:2877e9b833f4b353	a64:instruction_form:dmb-bo-barriers:2877e9b833f4b353	a64:encoding:dmb-bo-barriers:2877e9b833f4b353	domain:barrier_option	none	none	memory_order_state	memory_order_state	none	none	none	crm=authenticated_barrier_domain	none	none	none	none	barrier_domain	none	0	1	none	none	none	none	none	none	ordering_barrier:operand_domain	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	barrier	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:dsb-bo-barriers:b265a39edcb37974	a64:instruction_form:dsb-bo-barriers:b265a39edcb37974	a64:encoding:dsb-bo-barriers:b265a39edcb37974	domain:barrier_option	none	none	memory_order_state	memory_order_state	none	none	none	crm=authenticated_barrier_domain	none	none	none	none	barrier_domain	none	0	1	none	none	none	none	none	none	completion_barrier:operand_domain	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	barrier	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:eor-32-log-imm:e7f0ee23760c5645	a64:instruction_form:eor-32-log-imm:e7f0ee23760c5645	a64:encoding:eor-32-log-imm:e7f0ee23760c5645	rd:gpr32|rn:gpr32|imm:encoded_immediate	rn	rd	none	none	none	none	none	none	none	wN	none	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:eor-32-log-shift:ced2c5ed1eea19e8	a64:instruction_form:eor-32-log-shift:ced2c5ed1eea19e8	a64:encoding:eor-32-log-shift:ced2c5ed1eea19e8	rd:gpr32|rn:gpr32|rm:gpr32|shift:u2|amount:u6	rn|rm	rd	none	none	none	none	none	none	none	wN	none	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:eor-64-log-imm:f54ac0debc480673	a64:instruction_form:eor-64-log-imm:f54ac0debc480673	a64:encoding:eor-64-log-imm:f54ac0debc480673	rd:gpr64|rn:gpr64|imm:encoded_immediate	rn	rd	none	none	none	none	none	none	none	xN	none	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:eor-64-log-shift:eebd57442e602d6c	a64:instruction_form:eor-64-log-shift:eebd57442e602d6c	a64:encoding:eor-64-log-shift:eebd57442e602d6c	rd:gpr64|rn:gpr64|rm:gpr64|shift:u2|amount:u6	rn|rm	rd	none	none	none	none	none	none	none	xN	none	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:eor-asimdsame-only:3d040236de215bc8	a64:instruction_form:eor-asimdsame-only:3d040236de215bc8	a64:encoding:eor-asimdsame-only:3d040236de215bc8	vd:simd|vn:simd|vm:simd	vn|vm	vd	fp_access_control|streaming_state	none	none	none	none	none	none	vN	formula:simd_arrangement_from_q_size	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	FEAT_AdvSIMD	EL0..EL3	any	formula:simd_streaming_gate	none	none	fp_simd_access_enabled	deterministic	architectural_fault:fp_simd_access_trap	none	removed_if_authority_deprecates
a64:semantic:instruction_form:eret-64e-branch-reg:43e53b44e570f013	a64:instruction_form:eret-64e-branch-reg:43e53b44e570f013	a64:encoding:eret-64e-branch-reg:43e53b44e570f013	none	none	none	ELR_ELx|SPSR_ELx|PSTATE|exception_state	pc|PSTATE|exception_state	none	none	none	ELR_ELx_and_SPSR_ELx_selected_by_current_EL	none	none	none	none	ELR_ELx|SPSR_ELx|PSTATE|exception_state	none	0	1	none	none	none	none	none	none	context_synchronizing	immediate	exception_return_terminal	preserved:delta=0	Armv8-A	base	EL1..EL3	formula:current_exception_state	any	formula:legal_exception_return_state	exception_return	privileged_exception_return	deterministic	architectural_fault:illegal_exception_return	formula:exception_return_target_state	removed_if_authority_deprecates
a64:semantic:instruction_form:fabs-asimdmisc-r:93625345ca3b23b2	a64:instruction_form:fabs-asimdmisc-r:93625345ca3b23b2	a64:encoding:fabs-asimdmisc-r:93625345ca3b23b2	vd:simd|vn:simd	vn	vd	fp_access_control|streaming_state	none	none	none	none	none	none	vN	formula:simd_float_arrangement_from_q_size	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	FEAT_AdvSIMD	EL0..EL3	any	formula:simd_streaming_gate	none	none	fp_simd_access_enabled	deterministic	architectural_fault:fp_simd_access_trap	none	removed_if_authority_deprecates
